,age,height,weight,duration,heart_rate,body_temp,calorie,female,male,Height_meters,calculated_IMC
11299,39,171.0,77.0,16.0,103.0,40.4,94.0,0,1,1.71,26.332888752094664
11300,24,191.0,89.0,5.0,87.0,39.0,15.0,0,1,1.91,24.39626106740495
11301,25,148.0,44.0,29.0,110.0,40.7,195.0,1,0,1.48,20.08765522279036
11302,34,172.0,77.0,25.0,105.0,40.7,149.0,0,1,1.72,26.027582477014604
11303,41,153.0,60.0,7.0,85.0,39.3,29.0,1,0,1.53,25.63116749967961
11304,32,176.0,74.0,21.0,106.0,40.5,125.0,0,1,1.76,23.889462809917354
11305,27,213.0,119.0,9.0,87.0,39.9,34.0,0,1,2.13,26.229363662412666
11306,48,156.0,59.0,19.0,109.0,40.4,129.0,1,0,1.56,24.243918474687703
11307,24,169.0,68.0,22.0,105.0,40.5,128.0,1,0,1.69,23.80869017191275
11308,46,172.0,72.0,20.0,101.0,40.4,115.0,1,0,1.72,24.337479718766904
11309,26,177.0,75.0,15.0,94.0,40.6,69.0,1,0,1.77,23.93948099205209
11310,39,174.0,76.0,12.0,85.0,40.0,38.0,0,1,1.74,25.102391333069097
11311,63,165.0,61.0,8.0,91.0,39.6,41.0,1,0,1.65,22.4058769513315
11312,44,167.0,67.0,13.0,94.0,39.9,65.0,1,0,1.67,24.023808670084982
11313,76,186.0,96.0,11.0,93.0,40.0,73.0,0,1,1.86,27.748872702046476
11314,77,192.0,94.0,3.0,82.0,38.3,15.0,0,1,1.92,25.499131944444446
11315,26,191.0,93.0,25.0,105.0,40.9,148.0,0,1,1.91,25.492722238973712
11316,73,184.0,83.0,25.0,121.0,40.6,205.0,1,0,1.84,24.515595463137995
11317,29,184.0,85.0,24.0,105.0,40.9,142.0,0,1,1.84,25.10633270321361
11318,39,171.0,67.0,19.0,91.0,40.4,88.0,1,0,1.71,22.91303307000445
11319,67,153.0,54.0,13.0,90.0,39.9,67.0,1,0,1.53,23.06805074971165
11320,22,150.0,49.0,8.0,94.0,39.6,39.0,1,0,1.5,21.77777777777778
11321,40,181.0,81.0,9.0,88.0,40.0,34.0,0,1,1.81,24.724520008546747
11322,46,191.0,87.0,5.0,89.0,38.7,22.0,0,1,1.91,23.84803048162057
11323,37,170.0,68.0,16.0,96.0,40.6,73.0,0,1,1.7,23.529411764705884
11324,42,175.0,77.0,9.0,88.0,39.6,34.0,0,1,1.75,25.142857142857142
11325,78,188.0,95.0,4.0,90.0,39.0,25.0,0,1,1.88,26.87867813490267
11326,56,174.0,72.0,25.0,108.0,40.5,167.0,1,0,1.74,23.781212841854934
11327,21,161.0,56.0,6.0,84.0,39.1,22.0,1,0,1.61,21.60410477990818
11328,31,198.0,106.0,11.0,88.0,40.1,43.0,0,1,1.98,27.038057341087644
11329,25,188.0,85.0,12.0,93.0,39.9,47.0,0,1,1.88,24.049343594386603
11330,31,187.0,91.0,14.0,96.0,40.4,67.0,0,1,1.87,26.023048986244955
11331,31,189.0,88.0,27.0,110.0,40.6,184.0,0,1,1.89,24.635368550712467
11332,37,172.0,64.0,2.0,85.0,38.4,8.0,1,0,1.72,21.63331530557058
11333,64,157.0,59.0,3.0,84.0,38.6,13.0,1,0,1.57,23.93606231490121
11334,45,179.0,79.0,28.0,108.0,40.4,196.0,0,1,1.79,24.65590961580475
11335,20,182.0,85.0,3.0,81.0,38.6,6.0,0,1,1.82,25.661152034778407
11336,45,186.0,84.0,7.0,78.0,39.4,18.0,0,1,1.86,24.280263614290668
11337,39,185.0,87.0,26.0,110.0,40.9,187.0,0,1,1.85,25.420014609203797
11338,26,194.0,93.0,6.0,78.0,39.4,11.0,0,1,1.94,24.710383675204593
11339,30,171.0,67.0,4.0,82.0,38.8,14.0,1,0,1.71,22.91303307000445
11340,62,160.0,64.0,25.0,104.0,40.8,161.0,1,0,1.6,24.999999999999996
11341,38,184.0,87.0,21.0,98.0,40.7,112.0,0,1,1.84,25.697069943289225
11342,23,167.0,63.0,14.0,96.0,40.5,69.0,1,0,1.67,22.589551436050055
11343,22,162.0,55.0,10.0,94.0,39.7,48.0,1,0,1.62,20.957171162932475
11344,42,208.0,108.0,9.0,86.0,39.5,37.0,0,1,2.08,24.96301775147929
11345,55,162.0,57.0,28.0,122.0,40.9,234.0,1,0,1.62,21.719250114311837
11346,55,155.0,52.0,18.0,100.0,40.5,109.0,1,0,1.55,21.64412070759625
11347,46,151.0,56.0,2.0,81.0,38.3,8.0,1,0,1.51,24.560326301478007
11348,69,156.0,58.0,19.0,102.0,40.5,123.0,1,0,1.56,23.83300460223537
11349,64,153.0,53.0,24.0,108.0,40.4,170.0,1,0,1.53,22.64086462471699
11350,22,166.0,59.0,7.0,82.0,39.7,24.0,1,0,1.66,21.410944984758313
11351,22,163.0,63.0,19.0,106.0,40.4,114.0,1,0,1.63,23.711844630960897
11352,39,170.0,75.0,26.0,106.0,40.7,159.0,1,0,1.7,25.95155709342561
11353,37,171.0,78.0,14.0,92.0,40.3,58.0,0,1,1.71,26.674874320303687
11354,28,194.0,95.0,24.0,106.0,40.5,149.0,0,1,1.94,25.241789775746625
11355,69,188.0,92.0,17.0,91.0,40.2,100.0,0,1,1.88,26.029877772747852
11356,34,149.0,52.0,23.0,98.0,40.7,126.0,1,0,1.49,23.422368361785505
11357,40,186.0,93.0,9.0,85.0,39.6,32.0,0,1,1.86,26.881720430107524
11358,57,176.0,74.0,12.0,94.0,40.1,62.0,1,0,1.76,23.889462809917354
11359,41,161.0,61.0,11.0,84.0,39.9,44.0,1,0,1.61,23.533042706685695
11360,37,151.0,52.0,15.0,89.0,40.4,69.0,1,0,1.51,22.806017279943863
11361,33,176.0,80.0,2.0,79.0,38.4,4.0,0,1,1.76,25.826446280991735
11362,43,171.0,69.0,12.0,89.0,39.8,53.0,1,0,1.71,23.59700420642249
11363,23,201.0,101.0,27.0,103.0,40.9,153.0,0,1,2.01,24.999381203435565
11364,22,193.0,99.0,19.0,99.0,40.3,94.0,0,1,1.93,26.577894708582782
11365,46,179.0,84.0,1.0,78.0,37.3,3.0,0,1,1.79,26.216410224399986
11366,30,173.0,79.0,3.0,81.0,38.6,7.0,0,1,1.73,26.395803401383272
11367,22,195.0,96.0,10.0,92.0,40.1,38.0,0,1,1.95,25.2465483234714
11368,24,167.0,63.0,26.0,107.0,40.8,159.0,1,0,1.67,22.589551436050055
11369,37,147.0,49.0,27.0,102.0,40.3,162.0,1,0,1.47,22.67573696145125
11370,44,177.0,71.0,24.0,104.0,40.5,145.0,1,0,1.77,22.66270867247598
11371,24,169.0,59.0,21.0,109.0,40.6,134.0,1,0,1.69,20.65754000210077
11372,61,184.0,86.0,22.0,101.0,40.8,151.0,0,1,1.84,25.401701323251416
11373,56,196.0,101.0,9.0,87.0,39.9,43.0,0,1,1.96,26.29112869637651
11374,47,157.0,57.0,2.0,86.0,37.9,9.0,1,0,1.57,23.124670372023203
11375,45,174.0,68.0,24.0,103.0,40.4,144.0,1,0,1.74,22.460034350640772
11376,29,179.0,69.0,14.0,92.0,40.4,63.0,1,0,1.79,21.534908398614277
11377,61,186.0,83.0,3.0,83.0,38.8,12.0,0,1,1.86,23.991212856977683
11378,32,192.0,90.0,2.0,83.0,38.2,6.0,0,1,1.92,24.4140625
11379,38,179.0,79.0,29.0,114.0,40.7,200.0,1,0,1.79,24.65590961580475
11380,28,155.0,61.0,10.0,90.0,39.7,44.0,1,0,1.55,25.390218522372525
11381,74,163.0,64.0,25.0,103.0,40.7,164.0,1,0,1.63,24.088223117166624
11382,24,179.0,79.0,4.0,76.0,38.8,5.0,0,1,1.79,24.65590961580475
11383,24,158.0,54.0,11.0,90.0,39.7,49.0,1,0,1.58,21.63114885435026
11384,23,198.0,82.0,17.0,100.0,40.4,87.0,1,0,1.98,20.91623303744516
11385,59,168.0,67.0,5.0,91.0,39.6,25.0,1,0,1.68,23.738662131519277
11386,26,170.0,70.0,3.0,82.0,38.5,10.0,1,0,1.7,24.221453287197235
11387,64,167.0,62.0,21.0,104.0,40.4,137.0,1,0,1.67,22.230987127541326
11388,33,193.0,97.0,27.0,103.0,40.8,163.0,0,1,1.93,26.040967542752828
11389,26,187.0,85.0,25.0,107.0,40.5,151.0,0,1,1.87,24.307243558580453
11390,26,194.0,89.0,29.0,110.0,40.6,191.0,0,1,1.94,23.647571474120525
11391,66,152.0,54.0,9.0,88.0,39.4,45.0,1,0,1.52,23.372576177285318
11392,29,187.0,84.0,16.0,93.0,40.5,65.0,0,1,1.87,24.021275987303035
11393,47,202.0,106.0,3.0,84.0,38.7,12.0,0,1,2.02,25.977845309283403
11394,31,169.0,66.0,19.0,102.0,40.1,108.0,1,0,1.69,23.1084345786212
11395,28,176.0,74.0,15.0,103.0,40.1,80.0,0,1,1.76,23.889462809917354
11396,29,196.0,92.0,19.0,96.0,40.4,89.0,0,1,1.96,23.94835485214494
11397,42,178.0,78.0,25.0,103.0,40.7,152.0,0,1,1.78,24.61810377477591
11398,23,185.0,88.0,5.0,90.0,39.5,17.0,0,1,1.85,25.712198685171657
11399,38,177.0,79.0,21.0,99.0,40.6,111.0,0,1,1.77,25.2162533116282
11400,33,182.0,76.0,29.0,101.0,40.9,158.0,1,0,1.82,22.944088878154812
11401,32,177.0,77.0,29.0,102.0,40.6,157.0,0,1,1.77,24.577867151840145
11402,35,163.0,63.0,19.0,102.0,39.8,110.0,1,0,1.63,23.711844630960897
11403,32,161.0,61.0,3.0,78.0,38.6,10.0,1,0,1.61,23.533042706685695
11404,72,195.0,103.0,6.0,93.0,39.6,39.0,0,1,1.95,27.08744247205786
11405,22,157.0,53.0,9.0,89.0,39.6,39.0,1,0,1.57,21.50188648626719
11406,60,157.0,59.0,12.0,90.0,40.4,60.0,1,0,1.57,23.93606231490121
11407,29,165.0,64.0,5.0,76.0,39.2,14.0,1,0,1.65,23.507805325987146
11408,62,170.0,77.0,9.0,86.0,39.6,40.0,0,1,1.7,26.643598615916957
11409,66,182.0,86.0,9.0,91.0,39.5,50.0,0,1,1.82,25.963047941069917
11410,58,154.0,61.0,22.0,103.0,40.5,139.0,1,0,1.54,25.72103221453871
11411,46,181.0,82.0,4.0,86.0,38.9,15.0,0,1,1.81,25.029760996306585
11412,30,167.0,65.0,22.0,98.0,40.7,115.0,1,0,1.67,23.306680053067517
11413,72,208.0,110.0,16.0,97.0,39.9,117.0,0,1,2.08,25.425295857988164
11414,55,184.0,86.0,2.0,83.0,37.6,8.0,0,1,1.84,25.401701323251416
11415,65,168.0,70.0,8.0,83.0,39.5,33.0,1,0,1.68,24.801587301587304
11416,52,184.0,85.0,7.0,89.0,39.2,32.0,0,1,1.84,25.10633270321361
11417,65,179.0,89.0,7.0,88.0,39.4,36.0,0,1,1.79,27.776910832995224
11418,57,157.0,57.0,14.0,89.0,39.9,68.0,1,0,1.57,23.124670372023203
11419,69,154.0,53.0,20.0,103.0,40.6,133.0,1,0,1.54,22.34778208804183
11420,25,173.0,77.0,9.0,94.0,39.4,35.0,0,1,1.73,25.727555214006482
11421,21,175.0,74.0,8.0,85.0,39.5,29.0,1,0,1.75,24.163265306122447
11422,25,133.0,45.0,6.0,89.0,39.5,27.0,1,0,1.33,25.43953869636497
11423,54,163.0,60.0,10.0,94.0,39.8,53.0,1,0,1.63,22.582709172343712
11424,44,178.0,87.0,2.0,84.0,38.2,7.0,0,1,1.78,27.458654210326976
11425,29,162.0,64.0,6.0,90.0,39.3,26.0,1,0,1.62,24.38652644413961
11426,42,158.0,60.0,24.0,99.0,40.7,135.0,1,0,1.58,24.034609838166958
11427,47,152.0,55.0,28.0,106.0,40.8,183.0,1,0,1.52,23.80540166204986
11428,58,177.0,68.0,9.0,88.0,39.9,42.0,1,0,1.77,21.705129432793896
11429,63,170.0,71.0,3.0,74.0,38.7,10.0,1,0,1.7,24.56747404844291
11430,52,191.0,86.0,24.0,105.0,40.7,146.0,1,0,1.91,23.573915188728378
11431,62,152.0,54.0,24.0,108.0,40.9,169.0,1,0,1.52,23.372576177285318
11432,24,177.0,71.0,27.0,109.0,40.8,161.0,0,1,1.77,22.66270867247598
11433,51,156.0,63.0,9.0,92.0,40.1,45.0,1,0,1.56,25.88757396449704
11434,67,165.0,67.0,4.0,89.0,38.9,20.0,1,0,1.65,24.609733700642796
11435,59,172.0,73.0,23.0,107.0,40.3,152.0,1,0,1.72,24.675500270416443
11436,27,158.0,59.0,24.0,106.0,40.4,147.0,1,0,1.58,23.634033007530842
11437,25,172.0,70.0,16.0,92.0,40.6,71.0,1,0,1.72,23.661438615467823
11438,52,152.0,58.0,10.0,92.0,39.5,51.0,1,0,1.52,25.10387811634349
11439,23,197.0,96.0,4.0,85.0,38.7,11.0,0,1,1.97,24.736530186296992
11440,59,159.0,61.0,24.0,102.0,40.8,150.0,1,0,1.59,24.128792373719392
11441,29,162.0,65.0,11.0,94.0,39.8,53.0,1,0,1.62,24.76756591982929
11442,21,171.0,68.0,9.0,81.0,39.7,29.0,1,0,1.71,23.25501863821347
11443,37,169.0,69.0,9.0,94.0,39.5,39.0,0,1,1.69,24.158817968558527
11444,27,185.0,88.0,14.0,103.0,40.0,78.0,0,1,1.85,25.712198685171657
11445,28,154.0,52.0,20.0,92.0,40.7,95.0,1,0,1.54,21.926125822229718
11446,23,172.0,78.0,20.0,100.0,40.6,94.0,0,1,1.72,26.365603028664147
11447,37,165.0,61.0,12.0,98.0,40.1,65.0,1,0,1.65,22.4058769513315
11448,61,200.0,99.0,9.0,78.0,39.7,33.0,0,1,2.0,24.75
11449,31,157.0,54.0,8.0,84.0,39.8,31.0,1,0,1.57,21.907582457706194
11450,27,175.0,80.0,27.0,101.0,40.9,137.0,0,1,1.75,26.122448979591837
11451,44,163.0,63.0,20.0,107.0,40.5,129.0,1,0,1.63,23.711844630960897
11452,44,157.0,61.0,6.0,85.0,39.2,25.0,1,0,1.57,24.747454257779218
11453,38,177.0,77.0,14.0,83.0,40.1,51.0,1,0,1.77,24.577867151840145
11454,44,186.0,93.0,21.0,93.0,40.4,105.0,0,1,1.86,26.881720430107524
11455,54,189.0,94.0,8.0,93.0,39.8,44.0,0,1,1.89,26.315052770079227
11456,53,159.0,64.0,11.0,95.0,39.9,59.0,1,0,1.59,25.315454293738377
11457,57,171.0,65.0,15.0,88.0,40.3,70.0,1,0,1.71,22.229061933586404
11458,34,183.0,83.0,5.0,86.0,39.2,16.0,0,1,1.83,24.78425751739377
11459,32,160.0,56.0,11.0,97.0,40.2,58.0,1,0,1.6,21.874999999999996
11460,42,173.0,71.0,27.0,106.0,40.9,168.0,1,0,1.73,23.722810651876106
11461,68,168.0,70.0,23.0,108.0,40.6,159.0,1,0,1.68,24.801587301587304
11462,20,179.0,74.0,3.0,92.0,38.7,13.0,1,0,1.79,23.095409007209515
11463,37,181.0,86.0,22.0,97.0,40.6,112.0,0,1,1.81,26.25072494734593
11464,27,195.0,90.0,5.0,82.0,39.1,12.0,0,1,1.95,23.668639053254438
11465,24,144.0,47.0,24.0,105.0,40.6,147.0,1,0,1.44,22.665895061728396
11466,22,164.0,64.0,8.0,94.0,39.2,37.0,1,0,1.64,23.795359904818564
11467,72,166.0,67.0,6.0,91.0,39.4,31.0,1,0,1.66,24.31412396574249
11468,37,174.0,71.0,7.0,86.0,39.9,28.0,1,0,1.74,23.450918219051392
11469,62,189.0,95.0,6.0,88.0,39.3,31.0,0,1,1.89,26.595000139973685
11470,54,171.0,70.0,26.0,111.0,41.0,182.0,1,0,1.71,23.938989774631512
11471,25,154.0,54.0,20.0,98.0,40.4,106.0,1,0,1.54,22.76943835385394
11472,45,178.0,76.0,19.0,96.0,40.1,97.0,0,1,1.78,23.98687034465345
11473,77,205.0,104.0,10.0,91.0,40.0,65.0,0,1,2.05,24.747174301011306
11474,31,152.0,56.0,11.0,99.0,39.8,60.0,1,0,1.52,24.238227146814403
11475,73,140.0,44.0,12.0,95.0,40.3,72.0,1,0,1.4,22.44897959183674
11476,77,158.0,59.0,2.0,82.0,38.5,9.0,1,0,1.58,23.634033007530842
11477,27,169.0,69.0,2.0,80.0,38.6,6.0,1,0,1.69,24.158817968558527
11478,31,171.0,64.0,6.0,88.0,39.3,25.0,1,0,1.71,21.887076365377382
11479,68,163.0,62.0,29.0,112.0,40.8,242.0,0,1,1.63,23.335466144755166
11480,59,169.0,70.0,8.0,92.0,39.4,40.0,1,0,1.69,24.508945765204302
11481,73,196.0,103.0,20.0,104.0,40.6,165.0,0,1,1.96,26.81174510620575
11482,31,183.0,90.0,8.0,89.0,39.5,30.0,0,1,1.83,26.874496103198062
11483,25,190.0,90.0,15.0,87.0,40.2,46.0,0,1,1.9,24.930747922437675
11484,61,189.0,88.0,17.0,105.0,40.3,128.0,0,1,1.89,24.635368550712467
11485,48,165.0,59.0,19.0,104.0,40.7,119.0,1,0,1.65,21.6712580348944
11486,61,189.0,94.0,14.0,98.0,40.7,92.0,0,1,1.89,26.315052770079227
11487,41,164.0,63.0,11.0,87.0,40.2,47.0,1,0,1.64,23.423557406305775
11488,24,196.0,93.0,8.0,82.0,40.0,19.0,0,1,1.96,24.20866305705956
11489,59,201.0,110.0,8.0,86.0,39.6,40.0,0,1,2.01,27.227048835424874
11490,69,154.0,59.0,16.0,99.0,40.8,98.0,1,0,1.54,24.87771968291449
11491,33,197.0,100.0,3.0,90.0,38.5,12.0,0,1,1.97,25.76721894405937
11492,45,168.0,71.0,29.0,113.0,40.9,204.0,1,0,1.68,25.15589569160998
11493,64,194.0,96.0,27.0,106.0,40.7,215.0,0,1,1.94,25.507492826017643
11494,29,160.0,54.0,8.0,101.0,39.7,46.0,1,0,1.6,21.093749999999996
11495,64,153.0,54.0,16.0,95.0,40.1,91.0,1,0,1.53,23.06805074971165
11496,26,170.0,63.0,11.0,91.0,40.1,49.0,1,0,1.7,21.79930795847751
11497,79,191.0,87.0,18.0,98.0,40.1,104.0,1,0,1.91,23.84803048162057
11498,31,178.0,78.0,19.0,106.0,40.4,114.0,0,1,1.78,24.61810377477591
11499,45,154.0,52.0,26.0,107.0,40.6,173.0,1,0,1.54,21.926125822229718
11500,38,174.0,74.0,28.0,102.0,40.9,158.0,0,1,1.74,24.441802087462015
11501,59,182.0,83.0,7.0,89.0,39.4,34.0,0,1,1.82,25.057360222195385
11502,64,186.0,83.0,29.0,117.0,40.9,221.0,1,0,1.86,23.991212856977683
11503,20,169.0,61.0,28.0,102.0,41.0,155.0,1,0,1.69,21.35779559539232
11504,54,141.0,48.0,18.0,103.0,40.3,116.0,1,0,1.41,24.143654745737138
11505,45,171.0,66.0,6.0,82.0,39.2,23.0,1,0,1.71,22.571047501795427
11506,49,177.0,76.0,19.0,100.0,40.6,112.0,0,1,1.77,24.258674071946118
11507,30,176.0,71.0,4.0,82.0,38.6,14.0,1,0,1.76,22.920971074380166
11508,24,152.0,55.0,11.0,88.0,39.7,46.0,1,0,1.52,23.80540166204986
11509,25,181.0,83.0,15.0,83.0,40.4,35.0,0,1,1.81,25.33500198406642
11510,47,188.0,95.0,6.0,81.0,39.4,20.0,0,1,1.88,26.87867813490267
11511,22,169.0,69.0,17.0,106.0,40.3,100.0,1,0,1.69,24.158817968558527
11512,36,190.0,91.0,27.0,109.0,40.7,188.0,0,1,1.9,25.207756232686982
11513,72,183.0,94.0,9.0,88.0,39.6,50.0,0,1,1.83,28.068918152229088
11514,69,185.0,85.0,30.0,113.0,40.7,271.0,0,1,1.85,24.835646457268076
11515,36,179.0,83.0,23.0,109.0,40.5,156.0,0,1,1.79,25.90431010268094
11516,20,182.0,83.0,14.0,91.0,40.2,46.0,0,1,1.82,25.057360222195385
11517,57,188.0,88.0,26.0,101.0,41.3,174.0,0,1,1.88,24.898143956541425
11518,23,151.0,48.0,29.0,110.0,40.9,192.0,1,0,1.51,21.051708258409718
11519,32,164.0,64.0,3.0,81.0,38.5,10.0,1,0,1.64,23.795359904818564
11520,48,182.0,78.0,6.0,79.0,39.3,20.0,1,0,1.82,23.54788069073783
11521,22,179.0,83.0,4.0,90.0,38.8,13.0,0,1,1.79,25.90431010268094
11522,45,173.0,66.0,5.0,79.0,39.3,17.0,1,0,1.73,22.052190183434128
11523,22,151.0,52.0,3.0,79.0,38.6,10.0,1,0,1.51,22.806017279943863
11524,52,164.0,59.0,24.0,101.0,40.9,145.0,1,0,1.64,21.936347412254616
11525,41,173.0,69.0,17.0,92.0,40.0,81.0,1,0,1.73,23.054562464499313
11526,28,189.0,90.0,5.0,82.0,38.8,12.0,0,1,1.89,25.195263290501387
11527,32,176.0,79.0,3.0,85.0,38.7,9.0,0,1,1.76,25.50361570247934
11528,21,169.0,60.0,5.0,84.0,39.2,18.0,1,0,1.69,21.007667798746546
11529,22,172.0,75.0,14.0,98.0,39.9,60.0,0,1,1.72,25.351541373715524
11530,55,141.0,52.0,16.0,103.0,40.1,102.0,1,0,1.41,26.155625974548567
11531,47,187.0,97.0,20.0,90.0,40.4,95.0,0,1,1.87,27.738854413909458
11532,38,159.0,64.0,21.0,104.0,40.3,127.0,1,0,1.59,25.315454293738377
11533,39,162.0,68.0,17.0,102.0,40.2,98.0,1,0,1.62,25.910684346898332
11534,53,139.0,48.0,29.0,101.0,40.6,180.0,1,0,1.39,24.843434604834123
11535,74,174.0,74.0,14.0,95.0,40.0,78.0,1,0,1.74,24.441802087462015
11536,43,180.0,74.0,10.0,92.0,40.0,47.0,1,0,1.8,22.839506172839506
11537,41,164.0,68.0,13.0,92.0,39.9,54.0,0,1,1.64,25.282569898869724
11538,72,163.0,68.0,9.0,89.0,39.8,45.0,1,0,1.63,25.59373706198954
11539,24,176.0,82.0,20.0,107.0,40.2,118.0,0,1,1.76,26.47210743801653
11540,51,169.0,63.0,3.0,80.0,38.6,11.0,1,0,1.69,22.058051188683873
11541,46,184.0,84.0,3.0,80.0,38.7,9.0,0,1,1.84,24.8109640831758
11542,30,189.0,90.0,22.0,110.0,40.7,150.0,0,1,1.89,25.195263290501387
11543,50,209.0,108.0,19.0,95.0,40.2,112.0,0,1,2.09,24.72470868340927
11544,23,160.0,66.0,13.0,95.0,40.1,62.0,1,0,1.6,25.781249999999996
11545,25,173.0,69.0,8.0,88.0,39.4,32.0,1,0,1.73,23.054562464499313
11546,70,154.0,57.0,4.0,81.0,38.7,17.0,1,0,1.54,24.034407151290267
11547,78,151.0,53.0,14.0,102.0,40.2,93.0,1,0,1.51,23.244594535327398
11548,23,181.0,85.0,19.0,93.0,40.4,72.0,0,1,1.81,25.94548395958609
11549,68,185.0,87.0,10.0,101.0,39.9,72.0,0,1,1.85,25.420014609203797
11550,57,160.0,67.0,27.0,109.0,40.6,185.0,1,0,1.6,26.171874999999996
11551,40,182.0,86.0,7.0,93.0,39.3,32.0,0,1,1.82,25.963047941069917
11552,22,177.0,80.0,7.0,86.0,39.5,18.0,0,1,1.77,25.53544639152223
11553,24,181.0,79.0,18.0,98.0,40.5,80.0,0,1,1.81,24.114038033027075
11554,22,174.0,71.0,6.0,82.0,38.9,11.0,0,1,1.74,23.450918219051392
11555,21,156.0,54.0,26.0,93.0,40.9,122.0,1,0,1.56,22.189349112426033
11556,38,185.0,86.0,13.0,91.0,40.3,55.0,0,1,1.85,25.127830533235937
11557,53,167.0,66.0,10.0,90.0,39.6,48.0,1,0,1.67,23.66524436157625
11558,50,180.0,88.0,14.0,88.0,40.2,62.0,0,1,1.8,27.160493827160494
11559,42,174.0,76.0,14.0,84.0,40.4,44.0,0,1,1.74,25.102391333069097
11560,34,159.0,60.0,17.0,96.0,40.7,88.0,1,0,1.59,23.73323840037973
11561,62,196.0,93.0,26.0,106.0,40.8,203.0,0,1,1.96,24.20866305705956
11562,58,171.0,68.0,30.0,102.0,40.7,184.0,1,0,1.71,23.25501863821347
11563,60,189.0,90.0,10.0,90.0,39.3,52.0,0,1,1.89,25.195263290501387
11564,53,184.0,88.0,5.0,89.0,39.1,24.0,0,1,1.84,25.99243856332703
11565,20,164.0,63.0,22.0,113.0,40.5,147.0,1,0,1.64,23.423557406305775
11566,38,198.0,106.0,26.0,99.0,40.8,153.0,0,1,1.98,27.038057341087644
11567,71,185.0,98.0,14.0,98.0,40.2,100.0,0,1,1.85,28.634039444850252
11568,31,152.0,54.0,16.0,92.0,39.8,76.0,1,0,1.52,23.372576177285318
11569,33,180.0,83.0,20.0,103.0,40.6,115.0,0,1,1.8,25.61728395061728
11570,65,176.0,72.0,2.0,72.0,37.9,6.0,1,0,1.76,23.243801652892564
11571,65,190.0,94.0,26.0,102.0,40.9,192.0,0,1,1.9,26.038781163434905
11572,40,182.0,81.0,30.0,103.0,41.4,181.0,0,1,1.82,24.453568409612362
11573,39,173.0,78.0,7.0,89.0,39.4,27.0,0,1,1.73,26.061679307694877
11574,55,188.0,92.0,24.0,117.0,40.6,219.0,0,1,1.88,26.029877772747852
11575,48,166.0,61.0,8.0,83.0,39.5,32.0,1,0,1.66,22.136739730004358
11576,51,179.0,85.0,13.0,102.0,39.7,85.0,0,1,1.79,26.528510346119035
11577,37,156.0,53.0,28.0,108.0,40.7,185.0,1,0,1.56,21.7784352399737
11578,54,203.0,110.0,16.0,94.0,40.2,96.0,0,1,2.03,26.69319808779636
11579,47,164.0,68.0,10.0,90.0,39.8,46.0,1,0,1.64,25.282569898869724
11580,59,181.0,88.0,21.0,97.0,40.8,130.0,0,1,1.81,26.861206922865602
11581,22,150.0,53.0,21.0,101.0,40.7,117.0,1,0,1.5,23.555555555555557
11582,30,185.0,82.0,11.0,97.0,39.8,51.0,0,1,1.85,23.959094229364496
11583,30,153.0,56.0,14.0,93.0,40.0,68.0,1,0,1.53,23.92242299970097
11584,24,176.0,67.0,27.0,111.0,40.8,175.0,1,0,1.76,21.62964876033058
11585,49,180.0,84.0,26.0,108.0,40.8,190.0,0,1,1.8,25.925925925925924
11586,34,166.0,63.0,20.0,99.0,40.5,109.0,1,0,1.66,22.8625344752504
11587,50,184.0,83.0,27.0,107.0,40.7,170.0,1,0,1.84,24.515595463137995
11588,31,146.0,48.0,19.0,104.0,40.6,116.0,1,0,1.46,22.518296115593923
11589,69,157.0,58.0,5.0,84.0,39.1,23.0,1,0,1.57,23.53036634346221
11590,21,199.0,91.0,16.0,98.0,40.2,73.0,0,1,1.99,22.979217696522813
11591,27,170.0,66.0,10.0,92.0,40.0,45.0,1,0,1.7,22.837370242214536
11592,78,185.0,85.0,24.0,97.0,40.9,169.0,0,1,1.85,24.835646457268076
11593,25,196.0,92.0,3.0,83.0,38.5,8.0,0,1,1.96,23.94835485214494
11594,50,190.0,93.0,18.0,90.0,40.3,87.0,0,1,1.9,25.761772853185597
11595,30,167.0,70.0,27.0,107.0,40.9,160.0,0,1,1.67,25.099501595611173
11596,31,187.0,92.0,4.0,90.0,38.6,16.0,0,1,1.87,26.309016557522373
11597,58,180.0,79.0,8.0,82.0,39.5,30.0,0,1,1.8,24.382716049382715
11598,70,198.0,106.0,16.0,94.0,40.3,107.0,0,1,1.98,27.038057341087644
11599,60,152.0,58.0,14.0,86.0,40.2,64.0,1,0,1.52,25.10387811634349
11600,25,173.0,69.0,29.0,117.0,41.0,207.0,1,0,1.73,23.054562464499313
11601,62,200.0,105.0,5.0,91.0,38.8,29.0,0,1,2.0,26.25
11602,31,167.0,66.0,8.0,88.0,39.6,24.0,0,1,1.67,23.66524436157625
11603,50,176.0,86.0,24.0,112.0,40.7,192.0,0,1,1.76,27.763429752066116
11604,36,152.0,55.0,26.0,121.0,40.9,206.0,1,0,1.52,23.80540166204986
11605,44,166.0,68.0,28.0,107.0,41.1,179.0,1,0,1.66,24.677021338365513
11606,40,153.0,58.0,15.0,97.0,40.1,81.0,1,0,1.53,24.77679524969029
11607,29,166.0,61.0,29.0,99.0,40.9,156.0,1,0,1.66,22.136739730004358
11608,48,176.0,72.0,11.0,87.0,40.0,47.0,1,0,1.76,23.243801652892564
